timepoint,target,"mean_w_product1, CFR market1","max_w_product1, CFR market1","min_w_product1, CFR market1","sum_w_product1, CFR market1","mean_w_product1 country1, EXW","max_w_product1 country1, EXW","min_w_product1 country1, EXW","sum_w_product1 country1, EXW","mean_w_HCC, FOB Aust","max_w_HCC, FOB Aust","min_w_HCC, FOB Aust","sum_w_HCC, FOB Aust","mean_w_Fe 62%, CFR country1","max_w_Fe 62%, CFR country1","min_w_Fe 62%, CFR country1","sum_w_Fe 62%, CFR country1","HCC, FOB Aust.1","Fe 62%, CFR ","Scrap, CIF SEA",USD/CUR1 (Price),DXY (Price),USD/CUR2 (Price),Price,USD/CUR3 (Price),Price.1,Price.2,USD/CUR4(Price),Price.3,USD/CUR5 (Price),Price.4,Total Exports,PMI,"FAI, YoY %",housing starts,Actual,country3 Industrial Production,country4 Industrial Production,country4 Business Confidence,country5 Industrial Production,"housing starts, country1",Purchasing Managers Index - Manufacturing,Purchase Price Index
2017-03-31,893.0,923.0,923.0,923.0,923.0,933.352032,941.74542,919.6533,4666.76016,336.024,336.82,332.84,1680.12,196.2,197.5,193.78,981.0,337.0,196.2,558.0,46.8008,235.36,132.6,15200.5,94.214,9089.82,16982.42,102.22,2039.52,255.14,3531.18,45.98,133.6,33.178,48239.92,29.8,34.92,31.4,132.2,41.0,1308140.14,137.6,267.6
2017-04-07,883.0,898.0,898.0,898.0,898.0,928.790504,944.79948,888.3584,4643.95252,446.576,553.02,382.54,2232.88,191.688,196.08,183.9,958.44,613.0,191.68,558.0,46.7708,234.12,132.01,15292.28,93.776,8828.14,16856.6,101.7,2051.46,250.28,3459.2,45.98,133.6,33.178,48239.92,29.8,34.92,31.4,132.2,41.0,1308140.14,137.6,267.6
2017-04-14,843.0,883.0,883.0,883.0,883.0,879.6151239999999,896.70532,868.47648,4398.07562,623.385,632.68,595.5,2493.54,175.905,182.42,169.08,703.62,628.0,175.9,533.0,46.7718,232.96,132.68,15189.32,93.74,8779.7,16831.36,101.72,2024.66,251.16,3527.88,46.27214550577008,133.246620996318,33.176347584608656,53161.19153094514,29.6683112090966,36.557273003263205,33.42248034248796,133.7913844188112,41.6533508486628,1318238.5753095776,137.6502427148674,265.8188512445081
2017-04-21,803.0,853.0,853.0,853.0,853.0,826.797992,843.11556,811.82944,4133.98996,612.1,633.08,560.36,3060.5,164.052,169.44,159.4,820.26,548.0,164.06,508.0,46.787,231.1,133.424,15355.02,93.374,8992.34,17101.98,102.18,2020.96,256.1,3612.3,46.65586744135256,132.65657037353813,33.17376573482535,60649.66719292064,28.75817729942952,38.48482578892063,36.32642509787576,136.02282136273803,42.76154890081824,1333605.183731335,137.6535908874525,262.95976866796445
2017-04-28,813.0,823.0,823.0,823.0,823.0,856.381236,894.45444,823.85632,4281.90618,527.0319999999999,552.28,510.2,2635.16,166.776,170.6,165.14,833.88,511.0,166.78,503.0,46.8062,230.3,132.688,15716.98,93.4,8969.12,17082.04,102.34,2027.48,258.44,3660.34,46.916,132.2,33.172,65178.73,28.0,39.6,38.4,137.6,43.6,1342909.46,137.6,261.0
2017-05-05,823.0,831.0,831.0,831.0,831.0,896.4993360000001,906.18896,879.79416,4482.49668,475.985,510.2,438.32,1903.94,165.16500000000002,170.44,156.46,660.6600000000001,423.0,165.16,513.0,46.7988,231.5,132.352,15664.06,93.382,9000.88,17163.18,102.32,1999.74,259.68,3767.7,46.916,132.2,33.172,65178.73,28.0,39.6,38.4,137.6,43.6,1342909.46,137.6,261.0
2017-05-12,833.0,843.0,843.0,843.0,843.0,885.5764080000001,893.07636,879.01744,4427.88204,414.865,438.32,400.0,1659.46,154.32999999999998,155.76,153.3,617.3199999999999,368.0,154.34,513.0,46.77,227.28,132.292,15568.24,93.012,8995.06,17051.8,101.66,1997.5,255.56,3747.82,46.80162334005691,132.7062429014287,33.17208461045175,70808.07822310335,28.23258846135137,40.58314925396124,36.944915227116105,136.55402203974418,42.877833966228586,1354351.700073113,138.05634013035322,260.99659714226215
2017-05-19,853.0,843.0,843.0,843.0,843.0,915.125184,927.29032,908.38928,4575.62592,356.204,368.52,344.82,1781.02,156.384,158.38,154.6,781.92,344.0,156.38,513.0,46.7112,227.88,132.554,15767.98,93.222,9143.7,17347.6,101.1,2016.94,255.68,3777.7,46.66848286501625,133.38065700720136,33.17198867225537,79782.92412280684,28.50765403403527,42.25430682602735,35.07057826345165,135.238893308899,41.951393656696496,1372608.121145031,138.73202983692255,260.6840093144195
2017-05-26,848.0,853.0,853.0,853.0,853.0,935.972312,945.85452,921.39144,4679.86156,340.708,344.82,339.68,1703.54,154.544,159.38,148.82,772.72,334.0,154.54,513.0,46.6234,226.44,131.71,15848.32,93.23,9222.08,17410.94,101.09,2013.44,253.84,3880.54,46.58,133.8,33.172,85719.61,28.8,43.52,33.8,134.4,41.4,1384684.88,139.2,260.4
2017-06-02,848.0,873.0,873.0,873.0,873.0,941.185684,946.83552,937.053,4705.92842,332.24799999999993,334.12,331.78,1661.2399999999998,148.112,150.0,144.94,740.56,331.0,148.12,513.0,46.596,227.54,132.06,16013.48,93.204,9213.28,17429.6,101.13,2008.04,253.68,3838.54,46.58,133.8,33.172,85719.61,28.8,43.52,33.8,134.4,41.4,1384684.88,139.2,260.4
2017-06-09,858.0,863.0,863.0,863.0,863.0,909.92264,922.5474,900.1938,4549.6132,330.944,331.78,327.6,1654.7199999999998,143.852,145.06,141.82,719.26,327.0,143.86,523.0,46.6208,227.32,132.75,15797.44,93.726,9160.5,17325.38,100.88,2017.2,254.72,3833.96,46.63927221388935,134.02682200469505,33.170761037593834,87986.2803312583,27.480850587389355,42.37220307124643,34.44724260315076,134.3519419840584,40.89126334570984,1389316.386900982,139.0495383586311,260.6141911394101
2017-06-16,868.0,858.0,858.0,858.0,858.0,937.584244,950.51712,930.31,4687.92122,321.028,325.8,311.66,1605.14,142.456,144.5,139.72,712.28,313.0,142.46,533.0,46.6734,227.52,133.22,15661.34,93.77,9297.96,17867.28,100.86,2025.52,255.58,3894.02,46.73040491801801,134.4838219584521,33.16871543833836,92853.52778834727,25.213484583828677,40.60834643856421,35.300641171310204,134.11136236390186,39.912359337782206,1399257.9173687526,138.87488266094064,260.906749577172
2017-06-23,883.0,871.0,871.0,871.0,871.0,966.454312,970.1392,961.17416,4832.27156,316.336,319.48,311.66,1581.68,146.14,146.64,145.6,730.7,320.0,146.14,543.0,46.5618,224.26,133.918,15719.32,93.866,9392.52,18127.56,100.86,2021.7,257.76,3853.14,46.83133516313766,134.9489109329831,33.1668121199137,97816.61385126262,22.78937628835365,38.805316586599886,36.05371915381454,133.81510156179436,38.87727566096348,1409406.3641521467,138.71278563277983,261.14593322634784
2017-06-30,903.0,871.0,871.0,871.0,871.0,998.029592,1017.71216,975.19132,4990.14796,322.71000000000004,325.16,319.48,1290.84,158.845,162.9,152.4,635.38,325.0,158.84,553.0,46.6118,225.02,134.16,15811.66,94.096,9318.62,17980.42,101.22,2018.76,260.78,3817.5,46.92,135.2,33.166,100370.8,21.0,37.54,36.4,133.6,38.2,1414658.62,138.6,261.2
2017-07-07,913.0,898.0,898.0,898.0,898.0,1010.445472,1017.1644,997.41184,5052.22736,334.004,335.5,328.02,1670.02,159.224,161.58,156.92,796.12,340.0,159.22,553.0,46.5516,223.3,134.26,15804.8,93.544,9460.98,18161.64,100.54,2031.6,258.06,3871.6,46.92,135.2,33.166,100370.8,21.0,37.54,36.4,133.6,38.2,1414658.62,138.6,261.2
2017-07-14,933.0,923.0,923.0,923.0,923.0,1026.475712,1035.5036,1008.70152,5132.37856,348.77200000000005,355.68,339.5,1743.86,163.06,164.82,161.1,815.3,365.0,163.06,558.0,46.5338,220.72,134.438,16012.46,93.894,9476.88,18082.26,99.92,2029.38,255.24,3901.54,46.64154494299171,135.45691107716138,33.16317475630674,104427.19152435112,24.41661976655397,39.59284378967739,37.14238596197761,133.87439532639857,38.77794282630485,1422673.2797545302,138.81324952085956,261.9596722062564
2017-07-21,953.0,938.0,938.0,938.0,938.0,1058.540304,1060.50864,1056.1912,5292.7015200000005,373.104,383.26,364.76,1865.52,169.432,173.48,166.62,847.16,383.0,169.44,578.0,46.4748,219.52,134.084,16175.94,93.588,9469.06,18075.0,99.76,2047.16,254.34,3889.44,46.256328633016096,135.88409405860713,33.15887370943516,110782.22359505962,29.319949832785547,42.46500155064447,38.32353415425622,134.22735702803428,39.57709431976083,1435255.8018419736,139.08734838016682,263.0816282786849
2017-07-28,973.0,963.0,963.0,963.0,963.0,1057.418492,1062.73638,1048.22512,5287.09246,386.716,390.7,383.26,1933.58,171.68,173.86,168.72,858.4000000000001,391.0,171.68,583.0,46.4578,220.08,133.61,15898.64,93.424,9629.3,18354.52,99.56,2037.38,254.38,3916.38,46.04,136.2,33.156,114996.2,32.8,44.38,39.2,134.4,40.2,1443594.2,139.2,263.8
2017-08-04,1008.0,968.0,968.0,968.0,968.0,1091.70886,1104.2808,1086.8885,5458.5443,400.684,433.42,390.7,2003.42,179.644,181.24,177.6,898.22,431.0,179.64,603.0,46.3294,219.14,135.022,15889.86,93.694,9496.42,18055.22,99.4,2023.12,251.38,3879.52,46.04,136.2,33.156,114996.2,32.8,44.38,39.2,134.4,40.2,1443594.2,139.2,263.8
2017-08-11,1048.0,1008.0,1008.0,1008.0,1008.0,1164.56526,1189.5246,1147.7175,5822.8263,429.535,430.7,428.94,1718.14,184.75,186.36,183.38,739.0,431.0,184.76,623.0,46.3426,219.86,135.852,16066.46,93.646,9603.14,18095.46,99.44,2026.4,251.38,3846.36,45.61885350917017,135.97353335380288,33.15554682948724,116404.9192206234,30.47209230675473,44.21153796515885,38.45325170704221,134.99787681322405,39.167843202085415,1446489.3014219608,139.89476757169672,264.1849484902489
2017-08-18,1073.0,1033.0,1033.0,1033.0,1033.0,1160.062276,1173.2812,1146.8424,5800.31138,426.2720000000001,430.7,422.0,2131.36,182.884,188.88,178.94,914.42,423.0,182.88,633.0,46.2994,218.48,135.172,16063.28,93.212,9823.68,18464.94,99.48,2039.34,251.72,3857.86,44.82254069210889,135.63251149778725,33.15407212996752,120125.88665207774,27.005771405438683,44.159140341665925,37.32056071748944,136.01711339563224,37.58199428578497,1454058.4185744368,141.059833230738,264.9643833031248
2017-08-25,1103.0,1078.0,1078.0,1078.0,1078.0,1175.74526,1187.6458,1164.91234,5878.7263,430.956,434.78,422.0,2154.78,190.176,192.86,187.32,950.88,445.0,190.18,653.0,46.1182,218.62,135.148,15950.14,93.238,9925.5,18582.28,99.32,2100.7,253.54,3909.2,43.92495752899316,135.275233892878,33.15206136546403,125291.14575749324,23.386564801403285,43.93717254734003,36.177589369191935,136.97779328022432,36.15514822659205,1464537.3914396944,142.14498227441027,265.76162646443834
2017-09-01,1113.0,1107.0,1107.0,1107.0,1107.0,1160.39388,1173.35536,1148.3946,5801.9694,448.045,449.7,445.64,1792.18,187.25,190.82,185.16,749.0,449.0,187.26,653.0,45.9634,215.7,134.75,16078.5,93.012,9999.92,18577.14,99.24,2125.52,248.68,3868.44,43.2,135.0,33.15,131032.74,20.6,43.26,35.4,137.4,35.6,1476162.06,142.6,266.2
2017-09-08,1123.0,1108.0,1108.0,1108.0,1108.0,1206.782496,1211.19992,1202.302,6033.91248,448.4,448.92,447.62,2242.0,186.216,189.78,181.72,931.08,449.0,186.22,653.0,46.1052,216.74,135.578,16394.7,93.138,10044.68,18328.26,99.22,2161.54,254.68,3982.72,42.85015243173152,134.87877348683912,33.148296031832984,136525.2711614229,19.37393717958438,41.96782295126346,35.24069386852492,136.96153949591329,36.38939637947863,1487259.9187557912,142.0572582099927,266.0273378356058
2017-09-15,1123.0,1113.0,1113.0,1113.0,1113.0,1191.11324,1199.31944,1168.37376,5955.566199999999,447.108,448.92,445.9,2235.54,182.416,186.12,177.26,912.08,445.0,182.42,633.0,46.1822,217.34,134.38,16595.54,93.364,9901.8,17848.94,99.16,2155.32,256.96,4012.06,42.79225253649027,134.87817484812507,33.147047596157826,141113.5742983652,19.405567210528428,40.4041809879434,35.4615279164222,135.9711073407346,38.036791330403496,1496525.0802801915,140.87947472766996,265.4895214969927
2017-09-22,1083.0,1128.0,1128.0,1128.0,1128.0,1155.215292,1165.39588,1131.55416,5776.07646,440.548,445.9,436.04,2202.74,168.964,176.52,160.12,844.82,435.0,168.96,613.0,46.3068,219.16,134.78,16375.86,93.664,9717.32,17563.76,99.66,2170.84,257.98,4047.46,42.87172637300388,134.93848878534843,33.14627536240377,144185.04278612492,20.13441363620826,39.03844853065164,35.70159800610839,134.89512151518863,39.81579061612662,1502743.3116644963,139.61195388151222,264.9569444098833
2017-09-29,1073.0,1108.0,1108.0,1108.0,1108.0,1091.390512,1097.83156,1077.59856,5456.95256,423.276,430.78,415.86,2116.38,159.84,162.9,157.1,799.2,415.0,159.84,608.0,46.3068,220.6,135.3,16654.76,93.75,9929.0,17820.9,99.86,2196.26,258.28,4070.78,42.934,135.0,33.146,145127.07,21.0,38.34,35.6,134.2,41.0,1504700.38,138.8,264.8
2017-10-06,1063.0,1098.0,1098.0,1098.0,1098.0,1079.1965759999998,1079.33856,1078.82352,5395.98288,413.16,415.86,411.36,2065.8,156.948,157.48,155.96,784.74,403.0,156.94,608.0,46.1592,219.18,135.3,16928.88,93.244,10031.66,17945.84,99.12,2221.66,256.72,4154.42,42.934,135.0,33.146,145127.07,21.0,38.34,35.6,134.2,41.0,1504700.38,138.8,264.8
2017-10-13,1063.0,1098.0,1098.0,1098.0,1098.0,1109.799936,1124.06184,1101.86912,5548.99968,401.0,403.62,398.32,2005.0,155.38000000000002,158.34,152.3,776.9000000000001,398.0,155.38,593.0,46.241,220.4,136.03,16874.9,93.474,10017.44,18003.54,99.36,2191.14,260.04,4199.04,43.14363108365719,134.8907650273505,33.14542657564228,150021.75042038245,18.307583301115084,37.78562182035041,38.20503619213915,134.6296901719968,39.89917985334132,1514161.9408477256,139.25995906500745,263.1806260632056
2017-10-20,1048.0,1083.0,1083.0,1083.0,1083.0,1138.659832,1143.78072,1133.2628,5693.2991600000005,395.435,398.32,392.54,1581.74,157.5,158.88,154.76,630.0,392.0,157.5,593.0,46.3028,222.84,136.198,16624.9,93.304,10003.92,17847.86,99.46,2214.32,260.38,4275.76,43.460202617246544,134.729408163935,33.144554504541425,157244.68292172323,14.425651114690254,36.86122074250349,42.09668150666319,135.18729661910757,38.41754235482675,1528186.9152761076,139.82811661924018,260.7712649215769
2017-10-27,1028.0,1063.0,1063.0,1063.0,1063.0,1163.458512,1169.62484,1159.26604,5817.29256,392.54,392.54,392.54,1962.7,156.284,157.84,153.16,781.42,392.0,156.28,613.0,46.278,222.88,135.52,16785.26,93.342,10202.36,18120.76,99.35,2190.0,261.16,4345.92,43.66,134.6,33.144,161678.65,11.8,36.22,44.8,135.6,37.4,1536918.38,140.2,259.2
2017-11-03,1018.0,1056.0,1056.0,1056.0,1056.0,1142.372864,1145.59404,1135.10464,5711.86432,390.456,392.54,389.16,1952.28,151.516,152.76,150.04,757.5799999999999,392.0,151.52,628.0,46.2828,221.78,135.474,16899.96,93.34,10213.58,17824.46,99.25,2178.94,260.06,4414.38,43.66,134.6,33.144,161678.65,11.8,36.22,44.8,135.6,37.4,1536918.38,140.2,259.2
2017-11-10,1003.0,1041.0,1041.0,1041.0,1041.0,1143.000368,1154.0964,1136.15328,5715.00184,395.096,404.58,392.32,1975.48,158.28,159.72,157.52,791.4,406.0,158.28,638.0,46.2534,220.32,134.638,16655.16,93.144,10253.72,17694.84,98.66,2211.46,257.16,4372.7,43.80988572431461,134.8327939126102,33.14364701270682,166077.8477475958,12.274228755849997,36.32160420048508,43.92049870064652,135.0463119064286,37.91430823811819,1544244.3440026457,140.09348165494723,258.6304981961621
2017-11-17,1003.0,1028.0,1028.0,1028.0,1028.0,1192.34572,1199.13936,1177.6056,5961.7286,406.616,410.12,405.74,2033.08,157.552,159.34,156.14,787.76,410.0,157.56,648.0,46.2044,218.56,134.258,16763.22,92.94,10454.28,17827.32,98.3,2200.4,256.1,4429.98,44.079795103195856,135.22463951026535,33.14314495682743,173538.8362608533,13.13449204630826,36.82201065843252,42.94138468911599,134.22992801471253,38.58494455232772,1556650.7117321033,139.976755141355,257.27870700572305
2017-11-24,1023.0,1003.0,1003.0,1003.0,1003.0,1191.647888,1201.783,1179.3992,5958.23944,423.212,430.5,410.3,2116.06,163.708,168.88,158.0,818.54,431.0,163.7,658.0,46.2348,218.78,133.526,16321.04,92.996,10252.74,17391.08,98.2,2211.48,257.22,4424.4,44.30980693047918,135.65416535278774,33.14307042253432,179313.51164368412,15.077509313612392,38.3014117871637,42.14157833302746,133.54858011564014,39.16310859037338,1565711.4335955088,139.87165105708522,255.6375623124224
2017-12-01,1043.0,1028.0,1028.0,1028.0,1028.0,1204.1654,1210.79086,1196.91168,6020.826999999999,446.904,461.7,432.4,2234.52,169.476,173.22,167.54,847.38,468.0,169.48,668.0,46.2424,220.8,133.95,16642.4,93.058,10043.24,16969.02,98.24,2234.36,259.96,4454.4,44.34,136.0,33.144,178653.77,18.8,41.34,41.8,133.4,39.4,1563000.46,139.8,254.2
2017-12-08,1073.0,1032.0,1032.0,1032.0,1032.0,1228.076692,1233.19452,1220.85822,6140.38346,485.404,501.56,468.52,2427.02,172.544,178.36,164.4,862.72,502.0,172.54,678.0,46.2186,220.86,133.86,16707.08,92.926,10168.1,17039.04,98.02,2259.6,258.16,4427.1,44.06168157147047,136.1709655725229,33.146303157638975,168072.80027284255,24.729165666136637,46.130227855926734,42.0985481252731,134.04936562777348,39.119159586609,1542352.7382988618,139.76357167958113,253.32840651153973
2017-12-15,1083.0,1063.0,1063.0,1063.0,1063.0,1237.746516,1245.04656,1228.1594,6188.73258,504.36800000000005,506.24,501.56,2521.84,173.82,176.0,170.64,869.1,512.0,173.82,688.0,46.1548,219.7,133.0,16897.62,92.786,10268.02,17207.24,98.5,2289.96,259.54,4483.1,43.57107276810978,136.19665843417118,33.149520876833854,149128.9627617741,32.21413634639964,51.31358849658504,42.83103341456797,135.23163963571386,38.433492786228605,1506647.20362998,139.68389225179024,252.86297052750348
2017-12-22,1093.0,1093.0,1093.0,1093.0,1093.0,1219.146752,1237.21268,1205.475,6095.73376,526.6600000000001,543.94,512.56,2633.3,181.04,185.72,178.64,905.2,544.0,181.04,718.0,46.0134,217.24,133.028,17149.84,92.334,10345.24,17453.62,98.12,2303.28,258.38,4449.58,43.01562317901385,136.13686850955804,33.152987017209234,124641.91060548688,40.33452419359434,55.14383520927997,43.69424464122631,136.54923082976757,37.52824619254372,1461023.7880773891,139.46242698420875,252.51333128769733
2018-01-05,1093.0,1103.0,1103.0,1103.0,1103.0,1168.77861,1181.10892,1150.2414,4675.11444,550.27,552.76,547.78,2201.08,184.51,186.6,182.42,738.04,548.0,184.52,743.0,45.922,214.94,133.68,17662.24,92.222,10633.48,17593.0,96.88,2384.62,255.08,4581.86,42.3,136.0,33.158,70316.77491202542,54.8,51.76000000000001,44.6,138.0,35.8,1360583.0426572168,138.2,251.0
2018-01-12,1093.0,1113.0,1113.0,1113.0,1113.0,1134.370256,1136.8532,1131.39412,5671.85128,549.46,550.58,547.78,2747.3,189.66,191.16,188.48,948.3,542.0,189.66,763.0,45.808,214.14,134.424,17864.84,91.736,10748.34,17789.1,96.72,2400.2,254.56,4674.26,42.37078117842714,136.0258966548728,33.15848385338108,46117.997652235725,59.51712166179458,42.188990396747045,44.17098105280135,137.50646770659523,35.295939992084165,1316045.5769577045,137.04420595132098,249.42819903744945
2018-01-19,1103.0,1108.0,1108.0,1108.0,1108.0,1126.3203520000002,1141.02864,1113.7134,5631.6017600000005,516.496,542.3199999999999,497.26,2582.48,184.372,186.5,182.02,921.86,498.0,184.38,743.0,45.6402,211.14,134.962,18115.4,91.178,10741.0,17773.18,95.7,2411.9,250.44,4662.9,42.58285346842207,136.10584256548557,33.15816731673994,27654.61830199649,62.46496548358013,31.093274479421773,43.468999380348805,136.56872053423209,35.003964987042764,1282149.9587106206,135.84590992988973,247.846427412724
2018-01-26,1108.0,1108.0,1108.0,1108.0,1108.0,1159.044908,1170.5208,1151.1772,5795.22454,474.384,497.26,452.28,2371.92,182.948,186.22,181.58,914.74,451.0,182.94,733.0,45.6028,211.38,136.31,17654.5,91.698,10625.58,17695.54,95.91,2409.24,253.22,4600.54,42.7,136.2,33.158,17746.29,64.0,23.54,43.0,135.8,34.8,1264036.12,135.0,247.0
2018-02-02,1118.0,1113.0,1113.0,1113.0,1113.0,1173.297388,1182.98712,1167.19588,5866.48694,461.04,466.88,452.28,2305.2,179.996,181.78,178.76,899.98,477.0,180.0,703.0,45.5938,213.88,136.356,17040.38,91.74,9862.44,16620.6,96.44,2342.42,250.6,4271.72,42.7,136.2,33.158,17746.29,64.0,23.54,43.0,135.8,34.8,1264036.12,135.0,247.0
2018-02-09,1098.0,1118.0,1118.0,1118.0,1118.0,1184.169692,1189.83568,1175.89712,5920.84846,482.756,485.42,476.78,2413.78,186.04,187.64,184.4,930.2,485.0,186.04,683.0,45.6964,211.2,137.478,17257.88,91.152,9862.62,16636.16,95.61,2376.66,245.62,4310.96,43.1614044403649,135.85164529930114,33.15563720223627,23453.742630358283,61.22407580898579,30.2206957149772,42.85132926015869,136.8841066559011,35.719126527871126,1274015.367875985,136.3728408636696,246.098983814016
2018-02-16,1103.0,1118.0,1118.0,1118.0,1118.0,1174.064684,1180.27244,1170.93698,5870.32342,489.365,492.14,485.42,1957.46,188.22,189.86,185.48,752.88,492.0,188.22,683.0,45.6746,212.76,136.63,16968.12,91.5,10268.94,17221.86,95.8,2399.94,246.78,4371.62,43.85590982109524,135.3453937993158,33.15216134310535,30446.798791946872,57.13708608366615,39.02058181349896,42.57048776323424,138.4336893064712,37.06891810278051,1286090.7664062993,138.29954529570082,244.62887574742768
2018-02-23,1123.0,1118.0,1118.0,1118.0,1118.0,1170.040156,1171.24022,1166.4312,5850.20078,495.492,500.04,492.14,2477.46,189.924,190.64,189.4,949.62,500.0,189.92,703.0,45.6908,212.88,136.95,16950.14,91.564,10311.26,17086.36,95.88,2419.34,244.5,4276.34,44.3,135.0,33.15,34614.96,54.0,44.72,42.4,139.6,38.0,1293144.06,139.6,243.6
2018-03-02,1168.0,1128.0,1128.0,1128.0,1128.0,1215.6270920000002,1218.24,1213.6058,6078.13546,500.504,501.12,499.6,2502.52,190.94,191.78,189.68,954.7,504.0,190.94,773.0,45.665,213.18,136.948,16778.02,91.508,10343.26,17266.12,95.64,2377.34,246.6,4343.4,44.3,135.0,33.15,34614.96,54.0,44.72,42.4,139.6,38.0,1293144.06,139.6,243.6
2018-03-09,1178.0,1168.0,1168.0,1168.0,1168.0,1198.7135480000002,1208.8452,1179.12894,5993.56774,500.392,504.68,493.6,2501.96,181.904,187.06,173.18,909.52,472.0,181.9,773.0,45.67,213.46,136.86,16509.3,91.256,10544.9,17466.96,95.48,2417.98,245.04,4416.44,44.56986038681605,135.07329060759483,33.14814950573821,37620.27562168038,58.31234497080391,44.99867402112368,42.08086593672691,138.1292694979841,37.71749399615325,1299548.927750752,139.33892512562952,243.77891551775264
2018-03-16,1163.0,1173.0,1173.0,1173.0,1173.0,1166.437456,1173.34846,1161.10572,5832.18728,464.972,472.48,461.22,2324.86,174.32,177.22,172.56,871.6,469.0,174.32,778.0,45.632,211.96,137.812,15974.6,91.384,10353.24,17248.2,95.38,2396.72,242.48,4208.28,45.10641642069108,135.13448748924097,33.14471327675444,43362.87257805732,65.17140058924376,46.5316638831413,41.48980947790749,135.81222616912453,37.38981275546329,1311468.2205950548,139.12186963990308,243.87658326428527
2018-03-23,1103.0,1163.0,1163.0,1163.0,1163.0,1154.373512,1169.448,1142.5812,5771.86756,455.364,468.94,446.16,2276.82,166.36,167.9,162.16,831.8,439.0,166.36,773.0,45.5506,212.94,137.342,15992.66,91.186,10431.1,17358.92,95.36,2376.58,245.56,4363.56,45.654764244220566,135.17844062626662,33.14142040939344,49022.5307454056,72.09475591306173,48.38882180358827,40.85384828013433,133.4890697557027,37.06722513704168,1323152.5781418302,138.94387933422513,243.8859593786753
2018-03-30,1103.0,1148.0,1148.0,1148.0,1148.0,1090.3318720000002,1094.82608,1078.1628,5451.659360000001,428.565,440.78,419.1,1714.26,161.805,163.34,159.24,647.22,423.0,161.8,748.0,45.6104,213.22,137.052,15924.32,91.632,10407.26,17122.42,95.55,2327.42,246.86,4357.92,45.96,135.2,33.14,51779.03,76.6,49.64,40.4,132.0,36.8,1328852.64,138.8,243.8
2018-04-06,1103.0,1123.0,1123.0,1123.0,1123.0,1125.7895133333334,1134.85776,1117.6869,3377.36854,423.716,425.26,419.1,2118.58,161.108,164.6,160.14,805.54,415.0,161.1,733.0,45.55,212.6,136.93,15832.96,91.648,10540.66,17516.36,95.34,2365.76,247.68,4340.82,45.96,135.2,33.14,51779.03,76.6,49.64,40.4,132.0,36.8,1328852.64,138.8,243.8
2018-04-13,1103.0,1113.0,1113.0,1113.0,1113.0,1132.041136,1140.46128,1114.61108,5660.20568,414.48,414.48,414.48,2072.4,162.388,163.6,160.9,811.94,415.0,162.38,708.0,45.593,213.64,137.264,15486.44,91.932,10522.66,17410.62,95.68,2422.74,248.34,4398.3,46.17006952859781,135.19794221855045,33.13498335172936,57516.0057734388,72.20023754163165,48.86494961817005,41.11897215640845,133.2796782333488,37.64279244456797,1340424.614306399,139.3196212130888,244.51632735785984
2018-04-20,1103.0,1113.0,1113.0,1113.0,1113.0,1154.27238,1167.51504,1138.98616,5771.3619,407.128,414.48,404.62,2035.64,164.93200000000002,169.9,160.86,824.6600000000001,396.0,164.94,698.0,45.6664,216.08,136.26,15475.04,92.132,10156.64,16954.8,96.04,2388.18,251.1,4459.44,46.52352721917017,135.1982309353752,33.12729013494762,66367.49709957444,66.34748078498967,48.0020421656036,42.124828812070895,134.95039436080975,38.93485630043599,1358287.895097579,140.0776610119782,245.550561492592
2018-04-27,1128.0,1118.0,1118.0,1118.0,1118.0,1167.9404479999998,1171.15924,1161.10572,5839.70224,385.344,396.72,378.12,1926.72,166.308,168.34,164.36,831.54,383.0,166.3,718.0,45.7254,218.14,136.358,15125.38,92.358,10234.02,17014.72,96.52,2384.42,251.24,4463.84,46.76,135.2,33.122,72190.34,62.6,47.72,42.8,136.0,40.0,1370015.24,140.6,246.2
2018-05-04,1128.0,1128.0,1128.0,1128.0,1128.0,1183.1039733333334,1184.67024,1181.2744,3549.31192,386.315,391.28,384.66,1545.26,165.78,166.96,163.86,663.12,392.0,165.78,718.0,45.6682,218.08,137.862,15537.22,92.528,10523.86,17772.76,96.84,2369.62,251.78,4517.9,46.76,135.2,33.122,72190.34,62.6,47.72,42.8,136.0,40.0,1370015.24,140.6,246.2
2018-05-11,1128.0,1138.0,1138.0,1138.0,1138.0,1160.219236,1168.18616,1147.9556,5801.09618,403.828,410.46,391.28,2019.14,166.908,167.84,165.92,834.54,399.0,166.9,723.0,45.76,220.28,137.608,15377.56,92.894,10623.3,17923.02,97.4,2355.52,254.5,4561.98,46.845624168936034,135.18696679499547,33.1227301013079,74411.85756409864,61.799282943477465,45.01358609498533,42.69867764266591,136.37428039478417,37.94848588064399,1374777.2136938826,140.42974214517753,246.65318616998405
2018-05-18,1128.0,1143.0,1143.0,1143.0,1143.0,1167.219772,1173.50244,1159.93476,5836.09886,399.0,399.0,399.0,1995.0,168.45999999999998,170.86,166.84,842.3,399.0,168.46,723.0,45.7836,221.38,138.236,15328.02,92.918,10749.2,18089.2,96.86,2327.98,251.78,4486.64,46.9920307305386,135.1533262620514,33.122730881746406,80018.9303584077,59.62902221835282,40.366952603180536,42.64695625988206,137.20145348595213,34.69697935085126,1386575.8897195894,140.18396651743603,247.56036055555808
